time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Wed May 01 2024 08:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2645,6971.52545358068
Wed May 01 2024 09:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2309,65893.12675429447
Wed May 01 2024 10:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,34888.897338291565
Wed May 01 2024 11:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,0
Wed May 01 2024 12:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,0
Wed May 01 2024 13:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,0
Wed May 01 2024 14:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,0
Wed May 01 2024 15:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2487,0
Wed May 01 2024 16:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.254,10569.430200074876
Wed May 01 2024 17:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.254,43.18606630284674
Wed May 01 2024 18:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2721,35811.31286213913
Wed May 01 2024 19:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2721,0
Wed May 01 2024 20:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2721,0
Wed May 01 2024 21:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2798,15725.123698524494
Wed May 01 2024 22:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2798,0
Wed May 01 2024 23:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,1424.9802115134232
Thu May 02 2024 00:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,0
Thu May 02 2024 01:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,0
Thu May 02 2024 02:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,0
Thu May 02 2024 03:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,0
Thu May 02 2024 04:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.2791,26104.64794922396
Thu May 02 2024 05:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.3061,33377.80382249825
Thu May 02 2024 06:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.3061,0
Thu May 02 2024 07:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3397,68561.63381404965
Thu May 02 2024 08:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3384,2630.980797615215
Thu May 02 2024 09:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3274,130475.64129999024
Thu May 02 2024 10:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3308,3324.176184183705
Thu May 02 2024 11:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3014,73657.8939797025
Thu May 02 2024 12:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3014,0
Thu May 02 2024 13:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3014,0
Thu May 02 2024 14:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.308,13850.7170431703
Thu May 02 2024 15:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.308,0
Thu May 02 2024 16:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.308,0
Thu May 02 2024 17:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3309,47841.82018647663
Thu May 02 2024 18:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3322,2903.8599570475217
Thu May 02 2024 19:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3322,0
Thu May 02 2024 20:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3371,10302.915190583373
Thu May 02 2024 21:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3389,3684.7749807766286
Thu May 02 2024 22:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3389,0
Thu May 02 2024 23:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3382,15792.94776097569
Fri May 03 2024 00:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3413,3532.8399038401626
Fri May 03 2024 01:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3413,0
Fri May 03 2024 02:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3413,0
Fri May 03 2024 03:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3428,3213.560430048692
Fri May 03 2024 04:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3438,2118.598948865933
