time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Fri Mar 01 2024 17:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4217,240829.2723951633
Fri Mar 01 2024 18:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4224,107933.63703690685
Fri Mar 01 2024 19:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.422,257867.05079552653
Fri Mar 01 2024 20:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.422,0
Fri Mar 01 2024 21:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4222,81075.56898472545
Fri Mar 01 2024 22:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4233,333792.14918928174
Fri Mar 01 2024 23:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4227,3538821.5910429414
Sat Mar 02 2024 00:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4017,98271.59513319857
Sat Mar 02 2024 01:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.3882,2411148.26149893
Sat Mar 02 2024 02:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.3886,69218.13479713914
Sat Mar 02 2024 03:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4041,3310523.568567967
Sat Mar 02 2024 04:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4021,594633.954947538
Sat Mar 02 2024 05:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4018,1152201.6572192332
Sat Mar 02 2024 06:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4026,536258.3618646152
Sat Mar 02 2024 07:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.3999,499744.75142993586
Sat Mar 02 2024 08:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0237,0.4008,1026305.4037947754
Sat Mar 02 2024 09:00:00 GMT+0000 (Greenwich Mean Time),0.0307,0.0227,0.4006,144235.70825120882
Sat Mar 02 2024 10:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4012,35659.09001524958
Sat Mar 02 2024 11:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4012,0
Sat Mar 02 2024 12:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4011,12645.842061389181
Sat Mar 02 2024 13:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4012,423204.9856688724
Sat Mar 02 2024 14:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4014,1609031.353106595
