time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Thu May 02 2024 13:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2974,188353.00192979086
Thu May 02 2024 14:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2973,209210.12041583177
Thu May 02 2024 15:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2973,42247.9401772672
Thu May 02 2024 16:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2974,866447.237713674
Thu May 02 2024 17:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2952,164324.2993580427
Thu May 02 2024 18:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2972,89782.8825335501
Thu May 02 2024 19:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2985,112134.52169324484
Thu May 02 2024 20:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2978,102994.24544261453
Thu May 02 2024 21:00:00 GMT+0100 (British Summer Time),0.02,0.0252,0.2809,1094274.949843409
Thu May 02 2024 22:00:00 GMT+0100 (British Summer Time),0,0.0252,0.2887,242231.73367001425
Thu May 02 2024 23:00:00 GMT+0100 (British Summer Time),0,0.0252,0.2949,1060605.9261508991
Fri May 03 2024 00:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2972,79790.74919175645
Fri May 03 2024 01:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2973,334190.4276502027
Fri May 03 2024 02:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2992,89287.23880170273
Fri May 03 2024 03:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2992,831192.1477894083
Fri May 03 2024 04:00:00 GMT+0100 (British Summer Time),0,0.0228,0.3015,329743.88147015136
Fri May 03 2024 05:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2886,629737.0982070105
Fri May 03 2024 06:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2921,90123.74637169007
Fri May 03 2024 07:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2824,609350.4693832934
Fri May 03 2024 08:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2869,286568.1138886797
Fri May 03 2024 09:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2912,161506.42242889322
Fri May 03 2024 10:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2935,540749.5877067497
Fri May 03 2024 11:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2961,142742.35504237824
Fri May 03 2024 12:00:00 GMT+0100 (British Summer Time),0,0.0228,0.2959,80630.50069944662
Fri May 03 2024 13:00:00 GMT+0100 (British Summer Time),0,0.021,0.2969,216892.4891740046
Fri May 03 2024 14:00:00 GMT+0100 (British Summer Time),0,0.021,0.2981,141617.48731023548
Fri May 03 2024 15:00:00 GMT+0100 (British Summer Time),0,0.021,0.2965,88487.68234585752
Fri May 03 2024 16:00:00 GMT+0100 (British Summer Time),0,0.021,0.2969,89654.21234773463
Fri May 03 2024 17:00:00 GMT+0100 (British Summer Time),0,0.021,0.2969,0
Fri May 03 2024 18:00:00 GMT+0100 (British Summer Time),0,0.021,0.297,160118.43988296314
Fri May 03 2024 19:00:00 GMT+0100 (British Summer Time),0,0.021,0.2964,526398.9652296416
Fri May 03 2024 20:00:00 GMT+0100 (British Summer Time),0,0.021,0.2966,263679.182840696
