time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Fri Jun 28 2024 11:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0998,230553.56998667106
Fri Jun 28 2024 12:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.1002,18272.58475859339
Fri Jun 28 2024 13:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.1002,245356.86307545504
Fri Jun 28 2024 14:00:00 GMT+0100 (British Summer Time),0.0189,0.0261,0.1001,1696.4181014551157
Fri Jun 28 2024 15:00:00 GMT+0100 (British Summer Time),0.0189,0.0261,0.0981,4078682.110640144
Fri Jun 28 2024 16:00:00 GMT+0100 (British Summer Time),0.0189,0.0246,0.0981,17.00000160646399
Fri Jun 28 2024 17:00:00 GMT+0100 (British Summer Time),0.0189,0.0246,0.0973,37146.146401075
Fri Jun 28 2024 18:00:00 GMT+0100 (British Summer Time),0.0189,0.0246,0.0972,4530.430831603603
Fri Jun 28 2024 19:00:00 GMT+0100 (British Summer Time),0.0189,0.0246,0.0966,47844.29901236386
Fri Jun 28 2024 20:00:00 GMT+0100 (British Summer Time),0.0344,0.0269,0.0968,7280.216047854377
Fri Jun 28 2024 21:00:00 GMT+0100 (British Summer Time),0.0344,0.0269,0.0951,348016.2983398308
Fri Jun 28 2024 22:00:00 GMT+0100 (British Summer Time),0.0246,0.0269,0.0957,215671.40150230593
Fri Jun 28 2024 23:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.0964,33861.239781070544
Sat Jun 29 2024 00:00:00 GMT+0100 (British Summer Time),0.0227,0.0269,0.0952,89981.38777961825
Sat Jun 29 2024 01:00:00 GMT+0100 (British Summer Time),0.0208,0.0269,0.0956,18450.921289149937
Sat Jun 29 2024 02:00:00 GMT+0100 (British Summer Time),0.0208,0.0269,0.0958,8492.192942315103
Sat Jun 29 2024 03:00:00 GMT+0100 (British Summer Time),0.0208,0.0251,0.0957,309.1440222687206
Sat Jun 29 2024 04:00:00 GMT+0100 (British Summer Time),0.0208,0.0251,0.0958,2001.3359521801754
Sat Jun 29 2024 05:00:00 GMT+0100 (British Summer Time),0.0208,0.0249,0.0941,81326.28657636317
Sat Jun 29 2024 06:00:00 GMT+0100 (British Summer Time),0.0152,0.0249,0.0952,50837.85999950119
Sat Jun 29 2024 07:00:00 GMT+0100 (British Summer Time),0.0152,0.0249,0.0953,12465.730627292513
Sat Jun 29 2024 08:00:00 GMT+0100 (British Summer Time),0.0271,0.0266,0.0954,933.8706918860197
Sat Jun 29 2024 09:00:00 GMT+0100 (British Summer Time),0.0271,0.0266,0.0952,26552.34900435139
Sat Jun 29 2024 10:00:00 GMT+0100 (British Summer Time),0.0271,0.0266,0.0972,92200.3089922451
Sat Jun 29 2024 11:00:00 GMT+0100 (British Summer Time),0.0271,0.0266,0.0977,27527.06262508337
Sat Jun 29 2024 12:00:00 GMT+0100 (British Summer Time),0.0271,0.0254,0.0997,130947.18754939482
Sat Jun 29 2024 13:00:00 GMT+0100 (British Summer Time),0.0271,0.0254,0.101,98772.01434132422
Sat Jun 29 2024 14:00:00 GMT+0100 (British Summer Time),0.0271,0.0252,0.102,50970.429063397845
Sat Jun 29 2024 15:00:00 GMT+0100 (British Summer Time),0.0271,0.0252,0.0965,712524.6202513038
Sat Jun 29 2024 16:00:00 GMT+0100 (British Summer Time),0.0271,0.025,0.0956,39570.33032814589
Sat Jun 29 2024 17:00:00 GMT+0100 (British Summer Time),0.0271,0.0247,0.095,35478.534931921335
Sat Jun 29 2024 18:00:00 GMT+0100 (British Summer Time),0.0271,0.0247,0.0939,190760.1876467729
Sat Jun 29 2024 19:00:00 GMT+0100 (British Summer Time),0.0395,0.0265,0.1,314054.8977495163
Sat Jun 29 2024 20:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.1047,310814.4766897879
Sat Jun 29 2024 21:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.1073,233679.59267747146
Sat Jun 29 2024 22:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.1041,210483.75505720358
Sat Jun 29 2024 23:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.1043,9225.451007917152
Sun Jun 30 2024 00:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.1043,2987.240018790023
Sun Jun 30 2024 01:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.0941,685170.4883896587
Sun Jun 30 2024 02:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.0942,3483.0982007781877
Sun Jun 30 2024 03:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.0942,3471.5379496686774
Sun Jun 30 2024 04:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.0943,677.1117247835507
Sun Jun 30 2024 05:00:00 GMT+0100 (British Summer Time),0.0239,0.0265,0.0926,328726.78314497415
Sun Jun 30 2024 06:00:00 GMT+0100 (British Summer Time),0.0363,0.0283,0.0928,21728.130171667057
Sun Jun 30 2024 07:00:00 GMT+0100 (British Summer Time),0.0363,0.0283,0.0926,8001.590839377137
Sun Jun 30 2024 08:00:00 GMT+0100 (British Summer Time),0.0243,0.0283,0.0931,383200.1846156282
Sun Jun 30 2024 09:00:00 GMT+0100 (British Summer Time),0.0243,0.0283,0.079,1866350.553847125
Sun Jun 30 2024 10:00:00 GMT+0100 (British Summer Time),0.0243,0.0283,0.0818,310399.82530626
Sun Jun 30 2024 11:00:00 GMT+0100 (British Summer Time),0.0243,0.0283,0.0824,25699.661931117917
Sun Jun 30 2024 12:00:00 GMT+0100 (British Summer Time),0.0243,0.0283,0.0798,133315.15677701758
Sun Jun 30 2024 13:00:00 GMT+0100 (British Summer Time),0.0243,0.0254,0.0884,394124.60343707737
Sun Jun 30 2024 14:00:00 GMT+0100 (British Summer Time),0.0243,0.0251,0.0875,40316.54680956119
Sun Jun 30 2024 15:00:00 GMT+0100 (British Summer Time),0.0243,0.0251,0.0876,4601.850013665849
Sun Jun 30 2024 16:00:00 GMT+0100 (British Summer Time),0.0243,0.0251,0.0879,16719.608310421263
Sun Jun 30 2024 17:00:00 GMT+0100 (British Summer Time),0.0361,0.0268,0.0937,677398.4837377736
Sun Jun 30 2024 18:00:00 GMT+0100 (British Summer Time),0.0361,0.0268,0.0934,27008.421693389773
Sun Jun 30 2024 19:00:00 GMT+0100 (British Summer Time),0.0239,0.0268,0.0934,0
Sun Jun 30 2024 20:00:00 GMT+0100 (British Summer Time),0.0239,0.0268,0.0832,599294.3393563782
Sun Jun 30 2024 21:00:00 GMT+0100 (British Summer Time),0.0239,0.0268,0.0833,1216.189432850732
Sun Jun 30 2024 22:00:00 GMT+0100 (British Summer Time),0.0239,0.0256,0.0837,63487.79371737208
Sun Jun 30 2024 23:00:00 GMT+0100 (British Summer Time),0.0239,0.0256,0.0837,5.465530329170398
Mon Jul 01 2024 00:00:00 GMT+0100 (British Summer Time),0.0239,0.0253,0.0835,14049.880231275389
Mon Jul 01 2024 01:00:00 GMT+0100 (British Summer Time),0.0239,0.0251,0.0836,3656.319920088119
Mon Jul 01 2024 02:00:00 GMT+0100 (British Summer Time),0.0239,0.0251,0.0788,397260.8636989967
Mon Jul 01 2024 03:00:00 GMT+0100 (British Summer Time),0.0239,0.0248,0.0783,32414.51852308347
Mon Jul 01 2024 04:00:00 GMT+0100 (British Summer Time),0.0367,0.0264,0.0788,7759.701490163714
Mon Jul 01 2024 05:00:00 GMT+0100 (British Summer Time),0.0367,0.0264,0.0873,408646.86615016323
Mon Jul 01 2024 06:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0873,0
Mon Jul 01 2024 07:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0844,143040.7485695922
Mon Jul 01 2024 08:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0841,13240.087674109116
Mon Jul 01 2024 09:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.086,128914.84292671309
Mon Jul 01 2024 10:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0888,148342.72078136413
Mon Jul 01 2024 11:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0888,0
Mon Jul 01 2024 12:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0889,10993.19785692519
Mon Jul 01 2024 13:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0879,112543.95038646
Mon Jul 01 2024 14:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0858,110662.07293545842
Mon Jul 01 2024 15:00:00 GMT+0100 (British Summer Time),0.0243,0.0261,0.0878,703391.3994901864
Mon Jul 01 2024 16:00:00 GMT+0100 (British Summer Time),0.0372,0.0279,0.0876,7025.499185041071
Mon Jul 01 2024 17:00:00 GMT+0100 (British Summer Time),0.0253,0.0279,0.0879,12630.488077325703
Mon Jul 01 2024 18:00:00 GMT+0100 (British Summer Time),0.0253,0.0279,0.0879,2813.6662820156516
Mon Jul 01 2024 19:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.0879,0
Mon Jul 01 2024 20:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.0879,0
Mon Jul 01 2024 21:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.0879,0
Mon Jul 01 2024 22:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.088,2295.247337731783
Mon Jul 01 2024 23:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.088,0
Tue Jul 02 2024 00:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.09,100778.51578990777
Tue Jul 02 2024 01:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.0864,182144.1794337433
Tue Jul 02 2024 02:00:00 GMT+0100 (British Summer Time),0.0253,0.0258,0.0864,34821.91974987557
Tue Jul 02 2024 03:00:00 GMT+0100 (British Summer Time),0.0387,0.0277,0.0871,4666.772329566191
Tue Jul 02 2024 04:00:00 GMT+0100 (British Summer Time),0.0258,0.0277,0.0851,423938.865253508
Tue Jul 02 2024 05:00:00 GMT+0100 (British Summer Time),0.0258,0.0277,0.0852,3118.173808328431
Tue Jul 02 2024 06:00:00 GMT+0100 (British Summer Time),0.0258,0.0277,0.0853,6130.662867176645
Tue Jul 02 2024 07:00:00 GMT+0100 (British Summer Time),0.0258,0.0277,0.0856,10728.407460373226
Tue Jul 02 2024 08:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0858,11623.278134398437
Tue Jul 02 2024 09:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0858,0
Tue Jul 02 2024 10:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0858,3060.4995130941943
Tue Jul 02 2024 11:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0855,28747.506985020686
Tue Jul 02 2024 12:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0856,6242.206742532588
Tue Jul 02 2024 13:00:00 GMT+0100 (British Summer Time),0.0258,0.0257,0.0856,0
Tue Jul 02 2024 14:00:00 GMT+0100 (British Summer Time),0.0385,0.0275,0.0861,26058.492355343646
Tue Jul 02 2024 15:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0861,19009.428959060588
Tue Jul 02 2024 16:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0848,885341.074845696
Tue Jul 02 2024 17:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0825,2108.2139471432215
Tue Jul 02 2024 18:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0825,2757.1287696157756
Tue Jul 02 2024 19:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0825,0
Tue Jul 02 2024 20:00:00 GMT+0100 (British Summer Time),0.0257,0.0275,0.0824,3083.6136762582214
Tue Jul 02 2024 21:00:00 GMT+0100 (British Summer Time),0.0257,0.0255,0.0822,84523.08163288614
Tue Jul 02 2024 22:00:00 GMT+0100 (British Summer Time),0.0257,0.0252,0.0822,2740.9959133317384
Tue Jul 02 2024 23:00:00 GMT+0100 (British Summer Time),0.0257,0.0252,0.0822,0
Wed Jul 03 2024 00:00:00 GMT+0100 (British Summer Time),0.0257,0.0249,0.0817,175360.5997930515
Wed Jul 03 2024 01:00:00 GMT+0100 (British Summer Time),0.0392,0.0266,0.0853,1237949.4015894397
Wed Jul 03 2024 02:00:00 GMT+0100 (British Summer Time),0.0392,0.0266,0.0831,5997.601849232562
Wed Jul 03 2024 03:00:00 GMT+0100 (British Summer Time),0.0257,0.0263,0.0872,183276.7139466131
Wed Jul 03 2024 04:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0891,165415.11652406154
Wed Jul 03 2024 05:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0891,0
Wed Jul 03 2024 06:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0834,353019.67922757176
Wed Jul 03 2024 07:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0834,1413.3490740585084
Wed Jul 03 2024 08:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0842,30045.966156195685
Wed Jul 03 2024 09:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0883,197194.18992223978
Wed Jul 03 2024 10:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.0891,70328.54658319517
Wed Jul 03 2024 11:00:00 GMT+0100 (British Summer Time),0.0257,0.0261,0.089,112.62462048258175
Wed Jul 03 2024 12:00:00 GMT+0100 (British Summer Time),0.0392,0.028,0.089,0
Wed Jul 03 2024 13:00:00 GMT+0100 (British Summer Time),0.0392,0.028,0.089,0
Wed Jul 03 2024 14:00:00 GMT+0100 (British Summer Time),0.0265,0.028,0.0894,428080.8900888286
Wed Jul 03 2024 15:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0894,0
Wed Jul 03 2024 16:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0909,326131.354829829
Wed Jul 03 2024 17:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0909,0
Wed Jul 03 2024 18:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0909,0
Wed Jul 03 2024 19:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0909,0
Wed Jul 03 2024 20:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0908,6584.489820576672
Wed Jul 03 2024 21:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0909,4821.314862820217
Wed Jul 03 2024 22:00:00 GMT+0100 (British Summer Time),0.0265,0.0263,0.0901,40681.7345948685
Wed Jul 03 2024 23:00:00 GMT+0100 (British Summer Time),0.0398,0.0282,0.0901,1090.8280066637187
Thu Jul 04 2024 00:00:00 GMT+0100 (British Summer Time),0.0398,0.0282,0.0901,6.540515573728009
Thu Jul 04 2024 01:00:00 GMT+0100 (British Summer Time),0.0263,0.0282,0.0901,0
Thu Jul 04 2024 02:00:00 GMT+0100 (British Summer Time),0.0263,0.0282,0.087,129452.38616772834
Thu Jul 04 2024 03:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0834,664757.3594905029
Thu Jul 04 2024 04:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0837,15228.183411249616
Thu Jul 04 2024 05:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0873,176449.84280182648
Thu Jul 04 2024 06:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0877,13767.747936520143
Thu Jul 04 2024 07:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0878,6475.15177844322
Thu Jul 04 2024 08:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0878,0
Thu Jul 04 2024 09:00:00 GMT+0100 (British Summer Time),0.0263,0.0265,0.0878,0
