time,tvl
2023-10-27 00:00:00,31708919.66777
2023-10-28 00:00:00,31413274.03109
2023-10-29 00:00:00,31443018.34557
2023-10-30 00:00:00,32559163.98557
2023-10-31 00:00:00,32827503.84379
2023-11-01 00:00:00,31639902.18181
2023-11-02 00:00:00,32163009.79069
2023-11-03 00:00:00,30976422.59231
2023-11-04 00:00:00,31833607.98064
2023-11-05 00:00:00,32435314.04833
2023-11-06 00:00:00,32306356.92856
2023-11-07 00:00:00,32540860.04075
2023-11-08 00:00:00,29456404.30225
2023-11-09 00:00:00,32277809.1524
2023-11-10 00:00:00,36249543.2187
2023-11-11 00:00:00,31728976.51616
2023-11-12 00:00:00,34973277.99105
2023-11-13 00:00:00,34999641.16318
2023-11-14 00:00:00,34901299.60309
2023-11-15 00:00:00,33980351.26597
2023-11-16 00:00:00,34894958.25416
2023-11-17 00:00:00,34368749.29945
2023-11-18 00:00:00,34675978.08994
2023-11-19 00:00:00,35434408.47661
2023-11-20 00:00:00,36480024.08111
2023-11-21 00:00:00,37334498.6103
2023-11-22 00:00:00,39990155.42669
2023-11-23 00:00:00,42310828.76793
2023-11-24 00:00:00,42298525.94925
2023-11-25 00:00:00,42684629.40881
2023-11-26 00:00:00,42609172.12091
2023-11-27 00:00:00,42382185.11627
2023-11-28 00:00:00,45501002.3883
2023-11-29 00:00:00,48053929.41543
2023-11-30 00:00:00,48105479.05241
2023-12-01 00:00:00,51903816.10441
2023-12-02 00:00:00,45704717.0031
2023-12-03 00:00:00,52310484.58421
2023-12-04 00:00:00,52095451.50529
2023-12-05 00:00:00,52329052.73727
2023-12-06 00:00:00,53697513.97709
2023-12-07 00:00:00,54757765.72782
2023-12-08 00:00:00,59594055.4947
2023-12-09 00:00:00,62250853.18789
2023-12-10 00:00:00,63622419.30892
2023-12-11 00:00:00,64245703.43255
2023-12-12 00:00:00,61810725.71476
2023-12-13 00:00:00,61724150.22071
2023-12-14 00:00:00,64721172.76707
2023-12-15 00:00:00,67832001.51465
2023-12-16 00:00:00,67610572.614
2023-12-17 00:00:00,68061744.93271
2023-12-18 00:00:00,71157900.77955
2023-12-19 00:00:00,75765756.27834
2023-12-20 00:00:00,75319309.91184
2023-12-21 00:00:00,77284455.94486
2023-12-22 00:00:00,81847507.26535
2023-12-23 00:00:00,88435486.57253
2023-12-24 00:00:00,90129562.77221
2023-12-25 00:00:00,91273330.76387
2023-12-26 00:00:00,94003583.16319
2023-12-27 00:00:00,93733956.92177
2023-12-28 00:00:00,102271717.1963
2023-12-29 00:00:00,102251631.08193
2023-12-30 00:00:00,101524658.62457
2023-12-31 00:00:00,102737380.77135
2024-01-01 00:00:00,103185171.36773
2024-01-02 00:00:00,108612761.67786
2024-01-03 00:00:00,108846435.97939
2024-01-04 00:00:00,109146091.65302
2024-01-05 00:00:00,108579438.58478
2024-01-06 00:00:00,121536999.87784
2024-01-07 00:00:00,122554752.30515
2024-01-08 00:00:00,122430129.29829
2024-01-09 00:00:00,128075798.63443
2024-01-10 00:00:00,136430144.49782
2024-01-11 00:00:00,153781018.52068
2024-01-12 00:00:00,163859267.53738
2024-01-13 00:00:00,164625520.1154
2024-01-14 00:00:00,177772286.4084
2024-01-15 00:00:00,180619371.54325
2024-01-16 00:00:00,201361925.87271
2024-01-17 00:00:00,224157896.01779
2024-01-18 00:00:00,239198082.02206
2024-01-19 00:00:00,250848576.12705
2024-01-20 00:00:00,282429523.56819
2024-01-21 00:00:00,301440643.81724
2024-01-22 00:00:00,336582443.74695
2024-01-23 00:00:00,334265830.3634
2024-01-24 00:00:00,344698406.7659
2024-01-25 00:00:00,354307698.0849
2024-01-26 00:00:00,405024512.0776
2024-01-27 00:00:00,439285831.87395
2024-01-28 00:00:00,457849694.22034
2024-01-29 00:00:00,471861680.71135
2024-01-30 00:00:00,501684223.42109
2024-01-31 00:00:00,528742132.28644
2024-02-01 00:00:00,544600980.12919
2024-02-02 00:00:00,604460802.11232
2024-02-03 00:00:00,646445709.6977
2024-02-04 00:00:00,670878283.84966
2024-02-05 00:00:00,683178306.4538
2024-02-06 00:00:00,727479829.8603
2024-02-07 00:00:00,786816572.0238
2024-02-08 00:00:00,845953452.93136
2024-02-09 00:00:00,910440898.73608
2024-02-10 00:00:00,999091317.07264
2024-02-11 00:00:00,1022335462.37009
2024-02-12 00:00:00,1034224108.34558
2024-02-13 00:00:00,1123825985.79594
2024-02-14 00:00:00,1140247267.49055
2024-02-15 00:00:00,1204671710.5077
2024-02-16 00:00:00,1239493622.00529
2024-02-17 00:00:00,1260811814.34856
2024-02-18 00:00:00,1261333233.25957
2024-02-19 00:00:00,1317219968.1625
2024-02-20 00:00:00,1378512210.71374
2024-02-21 00:00:00,1420033790.4192
2024-02-22 00:00:00,1414633581.93159
2024-02-23 00:00:00,1440199691.25891
2024-02-24 00:00:00,1422319828.46912
2024-02-25 00:00:00,1454687793.24702
2024-02-26 00:00:00,1544512488.68876
2024-02-27 00:00:00,1602521861.65276
2024-02-28 00:00:00,1658777863.60006
2024-02-29 00:00:00,1737904992.83353
2024-03-01 00:00:00,1781234141.20891
2024-03-02 00:00:00,1823331852.01011
2024-03-03 00:00:00,1821122703.93862
2024-03-04 00:00:00,1875908453.13148
2024-03-05 00:00:00,1945641612.27222
2024-03-06 00:00:00,1941017948.51737
2024-03-07 00:00:00,2132366886.04803
2024-03-08 00:00:00,2158752266.55592
2024-03-09 00:00:00,2197139643.87117
2024-03-10 00:00:00,2217162075.29941
2024-03-11 00:00:00,2201917499.35705
2024-03-12 00:00:00,2324808008.23469
2024-03-13 00:00:00,2462545325.50067
2024-03-14 00:00:00,2992906477.18433
2024-03-15 00:00:00,3138024683.48547
2024-03-16 00:00:00,3079943894.1681
2024-03-17 00:00:00,2907922436.65446
2024-03-18 00:00:00,2953080158.29512
2024-03-19 00:00:00,2889461835.56503
2024-03-20 00:00:00,2611030342.257
2024-03-21 00:00:00,2888493413.52594
2024-03-22 00:00:00,2858336900.29275
2024-03-23 00:00:00,2714352972.90173
2024-03-24 00:00:00,2735641430.32672
2024-03-25 00:00:00,2837926634.7216
2024-03-26 00:00:00,3042534618.04884
2024-03-27 00:00:00,3106477288.92355
2024-03-28 00:00:00,3117151150.35799
2024-03-29 00:00:00,3245080869.18448
2024-03-30 00:00:00,3252866192.09754
2024-03-31 00:00:00,3268337643.26152
2024-04-01 00:00:00,3414057157.32605
2024-04-02 00:00:00,3334054424.44495
2024-04-03 00:00:00,3242386709.7576
2024-04-04 00:00:00,3303986556.01861
2024-04-05 00:00:00,3321404064.40837
2024-04-06 00:00:00,3343359345.98971
2024-04-07 00:00:00,3409700434.12835
2024-04-08 00:00:00,3512132362.70483
2024-04-09 00:00:00,3851362568.56684
2024-04-10 00:00:00,3793750273.85697
2024-04-11 00:00:00,3843421416.00604
2024-04-12 00:00:00,3891549259.23095
2024-04-13 00:00:00,3598507174.71566
2024-04-14 00:00:00,3281547728.16296
2024-04-15 00:00:00,3539215819.14137
2024-04-16 00:00:00,3524815020.35716
2024-04-17 00:00:00,3518701458.67062
2024-04-18 00:00:00,3419059041.10477
2024-04-19 00:00:00,3509715847.77244
2024-04-20 00:00:00,3590464310.24669
2024-04-21 00:00:00,3673095740.11156
2024-04-22 00:00:00,3677395089.08951
2024-04-23 00:00:00,3806333206.61513
2024-04-24 00:00:00,3861137844.26729
2024-04-25 00:00:00,3795831099.97023
2024-04-26 00:00:00,3844869582.61466
2024-04-27 00:00:00,3846342322.33195
2024-04-28 00:00:00,3993249858.1077104
2024-04-29 00:00:00,4081777825.32187
2024-04-30 00:00:00,3995880582.48443
2024-05-01 00:00:00,3787718247.98202
2024-05-02 00:00:00,3732657519.36934
2024-05-03 00:00:00,3804230627.00698
2024-05-04 00:00:00,3965064749.19286
2024-05-05 00:00:00,4006627084.1905804
2024-05-06 00:00:00,4024797379.39256
2024-05-07 00:00:00,3994762922.3067
2024-05-08 00:00:00,4001744819.49648
2024-05-09 00:00:00,3878984290.82686
2024-05-10 00:00:00,3946597128.75139
2024-05-11 00:00:00,3797437782.04321
2024-05-12 00:00:00,3827631916.4221997
2024-05-13 00:00:00,3837841608.5967097
2024-05-14 00:00:00,4074491576.89098
2024-05-15 00:00:00,4007954610.52421
2024-05-16 00:00:00,4310664949.07162
2024-05-17 00:00:00,4260882754.6154304
2024-05-18 00:00:00,4507533515.77892
2024-05-19 00:00:00,4551169744.08404
2024-05-20 00:00:00,4510497886.23124
2024-05-21 00:00:00,5351770332.15126
2024-05-22 00:00:00,5556711171.88463
2024-05-23 00:00:00,5554301293.182301
2024-05-24 00:00:00,5617854629.36821
2024-05-25 00:00:00,5595228396.43698
2024-05-26 00:00:00,5673802003.848741
2024-05-27 00:00:00,5861524714.19711
2024-05-28 00:00:00,5993190295.83075
2024-05-29 00:00:00,5991004492.93918
2024-05-30 00:00:00,5921864592.007541
2024-05-31 00:00:00,5980323529.79743
2024-06-01 00:00:00,6058224679.29612
2024-06-02 00:00:00,6148848450.832211
2024-06-03 00:00:00,6112773962.34323
2024-06-04 00:00:00,6176367922.24658
2024-06-05 00:00:00,6453550394.56519
2024-06-06 00:00:00,6550009378.36668
2024-06-07 00:00:00,6503974477.97475
2024-06-08 00:00:00,6434812115.3526
2024-06-09 00:00:00,6407417782.54645
2024-06-10 00:00:00,6496444464.94833
2024-06-11 00:00:00,6497667905.21101
2024-06-12 00:00:00,6210728940.38472
2024-06-13 00:00:00,6349357343.211881
2024-06-14 00:00:00,6198938634.67484
2024-06-15 00:00:00,6203573595.20133
2024-06-16 00:00:00,6368302411.70601
2024-06-17 00:00:00,6443352932.77652
2024-06-18 00:00:00,6333171019.539161
2024-06-19 00:00:00,6304450229.4031
2024-06-20 00:00:00,6545587067.6178
2024-06-21 00:00:00,6609599541.7748995
2024-06-22 00:00:00,6615836096.16817
2024-06-23 00:00:00,6592619385.106441
2024-06-24 00:00:00,6473572020.16365
2024-06-25 00:00:00,6316671920.27344
2024-06-26 00:00:00,6628289090.60983
2024-06-27 00:00:00,6501445739.655809
2024-06-28 00:00:00,6644353815.60352
2024-06-29 00:00:00,6500067834.6172
2024-06-30 00:00:00,6453706577.40933
2024-07-01 00:00:00,6499669456.978141
2024-07-02 00:00:00,6575588772.51189
2024-07-03 00:00:00,6466378809.32698
2024-07-04 00:00:00,6296829687.7565
2024-07-05 00:00:00,6034954128.8612
2024-07-06 00:00:00,5660327660.68557
2024-07-07 00:00:00,5811994363.69085
2024-07-08 00:00:00,5613533301.35317
2024-07-09 00:00:00,5737845663.469669
2024-07-10 00:00:00,5833254079.16502
2024-07-11 00:00:00,5983305029.44167
2024-07-12 00:00:00,5984610255.43465
2024-07-13 00:00:00,6016347416.2640295
2024-07-14 00:00:00,6115604195.38517
2024-07-15 00:00:00,6302416756.50955
2024-07-16 00:00:00,6626068004.16806
2024-07-17 00:00:00,6644679765.45521
2024-07-18 00:00:00,6612548691.158091
2024-07-19 00:00:00,6654450163.108959
2024-07-20 00:00:00,6828001742.69768
2024-07-21 00:00:00,6854764840.67968
2024-07-22 00:00:00,6860402249.20137
2024-07-23 00:00:00,6724137275.14418
2024-07-24 00:00:00,6932523393.2053995
2024-07-25 00:00:00,6731124044.37095
2024-07-26 00:00:00,6426588498.93464
2024-07-27 00:00:00,6625144952.86047
2024-07-28 00:00:00,6616006813.47357
2024-07-29 00:00:00,6576882137.42577
2024-07-30 00:00:00,6757903568.84973
2024-07-31 00:00:00,6673324112.24377
2024-08-01 00:00:00,6552276229.24134
2024-08-02 00:00:00,6471516252.773809
2024-08-03 00:00:00,6142497061.39505
2024-08-04 00:00:00,5976241035.65213
2024-08-05 00:00:00,5583832966.94009
2024-08-06 00:00:00,4983162218.102079
2024-08-07 00:00:00,4985728769.474231
2024-08-08 00:00:00,4692158493.5944805
2024-08-09 00:00:00,5175862378.56462
2024-08-10 00:00:00,5217139157.137199
2024-08-11 00:00:00,5253292205.93542
2024-08-12 00:00:00,5255876324.51012
2024-08-13 00:00:00,5552617099.15054
2024-08-14 00:00:00,5613317011.94623
2024-08-15 00:00:00,5103667638.50039
2024-08-16 00:00:00,4908472111.20806
2024-08-17 00:00:00,4973747419.77605
