time,tvl
2024-11-30 00:00:00,1736859084.8523
2024-12-01 00:00:00,1786834735.03555
2024-12-02 00:00:00,1767951055.0168
2024-12-03 00:00:00,1706875624.78434
2024-12-04 00:00:00,1697280345.95933
2024-12-05 00:00:00,1791607432.2815
2024-12-06 00:00:00,1758344115.49982
2024-12-07 00:00:00,1854754551.65399
2024-12-08 00:00:00,1845274598.40908
2024-12-09 00:00:00,1832430290.73762
2024-12-10 00:00:00,1701683177.82064
2024-12-11 00:00:00,1671291668.27001
2024-12-12 00:00:00,1753041212.08893
2024-12-13 00:00:00,1721476367.57481
2024-12-14 00:00:00,1720365155.0907
2024-12-15 00:00:00,1690001397.22755
2024-12-16 00:00:00,1719422697.50446
2024-12-17 00:00:00,1727801563.75747
2024-12-18 00:00:00,1649040677.71499
2024-12-19 00:00:00,1546369070.43299
2024-12-20 00:00:00,1446609549.14308
2024-12-22 00:00:00,1392066992.20786
2024-12-23 00:00:00,1365084755.45622
2024-12-24 00:00:00,1417194863.9823
2024-12-25 00:00:00,1427396040.65518
2024-12-26 00:00:00,1411442948.74941
2024-12-27 00:00:00,1342387397.62469
2024-12-28 00:00:00,1333266931.86798
2024-12-29 00:00:00,1356769948.54352
2024-12-30 00:00:00,1314085626.24867
2024-12-31 00:00:00,1301729726.58953
2025-01-01 00:00:00,1291345051.8179
2025-01-02 00:00:00,1297289156.63738
2025-01-03 00:00:00,1287740298.34695
2025-01-04 00:00:00,1338925279.18097
2025-01-05 00:00:00,1350344126.17009
2025-01-06 00:00:00,1313953683.6889
2025-01-07 00:00:00,1323171916.27533
2025-01-08 00:00:00,1207578815.12454
2025-01-09 00:00:00,1180293909.85761
2025-01-10 00:00:00,1136650145.12269
2025-01-11 00:00:00,1145850881.81556
2025-01-12 00:00:00,1150772287.92825
2025-01-13 00:00:00,1124541145.84404
2025-01-14 00:00:00,1071171595.38845
2025-01-15 00:00:00,1139091647.06847
2025-01-16 00:00:00,1210498623.625
2025-01-17 00:00:00,1169089814.71458
2025-01-18 00:00:00,1221946114.58099
2025-01-19 00:00:00,1161070400.99489
2025-01-20 00:00:00,1122027186.62894
2025-01-21 00:00:00,1143136470.58016
2025-01-22 00:00:00,1159108787.53092
2025-01-23 00:00:00,1104976190.30741
2025-01-24 00:00:00,1125087393.45804
2025-01-25 00:00:00,1130751738.61766
2025-01-26 00:00:00,1126362612.8358
2025-01-27 00:00:00,1103437425.79286
2025-01-28 00:00:00,1066190954.49349
2025-01-29 00:00:00,1022603359.35744
2025-01-30 00:00:00,1063086369.89661
2025-01-31 00:00:00,1089297717.59621
2025-02-01 00:00:00,1123984472.00751
2025-02-02 00:00:00,1050966518.0621
2025-02-03 00:00:00,963612559.82539
2025-02-04 00:00:00,961353823.38953
2025-02-05 00:00:00,915532797.93936
2025-02-06 00:00:00,925714478.38681
2025-02-07 00:00:00,870742052.59154
2025-02-08 00:00:00,860651725.14371
2025-02-09 00:00:00,856629866.17776
