time,tvl
2022-09-15 00:00:00,7241352891.87695
2022-09-16 00:00:00,6543087896.51853
2022-09-17 00:00:00,6407712565.24042
2022-09-18 00:00:00,6464727999.23212
2022-09-19 00:00:00,5988159357.88046
2022-09-20 00:00:00,6100922345.33324
2022-09-21 00:00:00,5967551614.14918
2022-09-22 00:00:00,5570634133.05035
2022-09-23 00:00:00,5954843556.19187
2022-09-24 00:00:00,5926674373.50858
2022-09-25 00:00:00,5938835079.59952
2022-09-26 00:00:00,5875016866.52544
2022-09-27 00:00:00,6077935159.25015
2022-09-28 00:00:00,6068803098.26326
2022-09-29 00:00:00,6050701284.00884
2022-09-30 00:00:00,6054258476.80591
2022-10-01 00:00:00,6028799812.78821
2022-10-02 00:00:00,5963070844.23081
2022-10-03 00:00:00,5827759009.1411
2022-10-04 00:00:00,6028385658.39916
2022-10-05 00:00:00,6168139745.61754
2022-10-06 00:00:00,6208059044.30269
2022-10-07 00:00:00,6187567958.48686
2022-10-08 00:00:00,6091152486.95285
2022-10-09 00:00:00,6000948217.17901
2022-10-10 00:00:00,6073998879.15125
2022-10-11 00:00:00,5865086505.61706
2022-10-12 00:00:00,5889584121.67325
2022-10-13 00:00:00,5991392050.93525
2022-10-14 00:00:00,5897564725.41301
2022-10-15 00:00:00,5933377378.11506
2022-10-16 00:00:00,5850489385.61165
2022-10-17 00:00:00,5972254990.06256
2022-10-18 00:00:00,6110460901.11917
2022-10-19 00:00:00,5979875670.18514
2022-10-20 00:00:00,5877232360.93449
2022-10-21 00:00:00,5890087141.17437
2022-10-22 00:00:00,6009014505.70784
2022-10-23 00:00:00,6038833639.94645
2022-10-24 00:00:00,6280910756.14833
2022-10-25 00:00:00,6196801225.28167
2022-10-26 00:00:00,6810434687.48615
2022-10-27 00:00:00,7254349800.17519
2022-10-28 00:00:00,7113693210.7229
2022-10-29 00:00:00,7268928086.69096
2022-10-30 00:00:00,7609382455.74053
2022-10-31 00:00:00,7501819224.82136
2022-11-01 00:00:00,7474286123.7432
2022-11-02 00:00:00,7591802624.40031
2022-11-03 00:00:00,7384757339.89913
2022-11-04 00:00:00,7411328033.38128
2022-11-05 00:00:00,7958186988.15683
2022-11-06 00:00:00,7887740418.84002
2022-11-07 00:00:00,7624889840.8974
2022-11-08 00:00:00,7594177929.78031
2022-11-09 00:00:00,6399103082.96557
2022-11-10 00:00:00,5468354993.59957
2022-11-11 00:00:00,6214169999.46723
2022-11-12 00:00:00,6133909714.3881
2022-11-13 00:00:00,6035233262.18027
2022-11-14 00:00:00,5804399095.34976
2022-11-15 00:00:00,5978998668.441
2022-11-16 00:00:00,6031112792.28425
2022-11-17 00:00:00,5882952218.7648
