time,tvl
2024-06-23 00:00:00,2639538141.7500496
2024-06-24 00:00:00,2581384306.66852
2024-06-25 00:00:00,2516232504.0219803
2024-06-26 00:00:00,2570727679.62456
2024-06-27 00:00:00,2554011949.94322
2024-06-28 00:00:00,2560646578.6525297
2024-06-29 00:00:00,2452624426.73843
2024-06-30 00:00:00,2455925838.02928
2024-07-01 00:00:00,2502178087.95706
2024-07-02 00:00:00,2537008206.96362
2024-07-03 00:00:00,2496777833.73952
2024-07-04 00:00:00,2405278435.2595
2024-07-05 00:00:00,2307914275.0599003
2024-07-06 00:00:00,2167851361.54397
2024-07-07 00:00:00,2233273333.80568
2024-07-08 00:00:00,2169509826.6855
2024-07-09 00:00:00,2203020696.8737698
2024-07-10 00:00:00,2215761855.4504204
2024-07-11 00:00:00,2222040999.41265
2024-07-12 00:00:00,2232334260.53813
2024-07-13 00:00:00,2234041677.40273
2024-07-14 00:00:00,2252528442.00854
2024-07-15 00:00:00,2323601456.18304
2024-07-16 00:00:00,2455463678.56038
2024-07-17 00:00:00,2447056829.59383
2024-07-18 00:00:00,2417943457.1747904
2024-07-19 00:00:00,2419748987.85382
2024-07-20 00:00:00,2488478114.68776
2024-07-21 00:00:00,2507269660.86624
2024-07-22 00:00:00,2506727785.19081
2024-07-23 00:00:00,2435382904.81111
2024-07-24 00:00:00,2443110172.11965
2024-07-25 00:00:00,2344664550.0149603
2024-07-26 00:00:00,2188310552.64624
2024-07-27 00:00:00,2241525276.2807
2024-07-28 00:00:00,2245447678.58612
2024-07-29 00:00:00,2238661349.83657
2024-07-30 00:00:00,2297606205.5674896
2024-07-31 00:00:00,2315872970.07332
2024-08-01 00:00:00,2267904303.78922
2024-08-02 00:00:00,2221370037.7208
2024-08-03 00:00:00,2091097671.9231
2024-08-04 00:00:00,2026986114.0641599
2024-08-05 00:00:00,1897514671.03303
2024-08-06 00:00:00,1685084260.117
2024-08-07 00:00:00,1710681324.46888
2024-08-08 00:00:00,1611338281.06272
2024-08-09 00:00:00,1778370877.5666099
2024-08-10 00:00:00,1770318028.39644
2024-08-11 00:00:00,1774886654.82263
2024-08-12 00:00:00,1742856877.65692
2024-08-13 00:00:00,1755559139.18801
2024-08-14 00:00:00,1749214683.1898599
2024-08-15 00:00:00,1719121181.9112298
2024-08-16 00:00:00,1657267954.5081801
2024-08-17 00:00:00,1678243134.5157602
2024-08-18 00:00:00,1678688584.01933
2024-08-19 00:00:00,1706416975.20417
2024-08-20 00:00:00,1674728341.77414
2024-08-21 00:00:00,1651066205.13533
2024-08-22 00:00:00,1696157626.9761
2024-08-23 00:00:00,1689575855.62943
2024-08-24 00:00:00,1773731458.56296
2024-08-25 00:00:00,1752954566.00228
2024-08-26 00:00:00,1764833797.83217
2024-08-27 00:00:00,1725445255.94071
2024-08-28 00:00:00,1603789384.39627
2024-08-29 00:00:00,1633929161.53258
2024-08-30 00:00:00,1633336778.3908398
2024-08-31 00:00:00,1628478332.15292
2024-09-01 00:00:00,1622384592.0407202
2024-09-02 00:00:00,1572859852.80419
2024-09-03 00:00:00,1624695715.84434
2024-09-04 00:00:00,1583737260.47381
2024-09-05 00:00:00,1574348354.52422
2024-09-06 00:00:00,1511910721.09088
2024-09-07 00:00:00,1408430376.86281
2024-09-08 00:00:00,1431705936.71536
2024-09-09 00:00:00,1448101689.5634801
2024-09-10 00:00:00,1459301686.2801902
2024-09-11 00:00:00,1469429528.5828803
2024-09-12 00:00:00,1441532698.44961
2024-09-13 00:00:00,1445515894.10926
2024-09-14 00:00:00,1497429979.71471
2024-09-15 00:00:00,1464196889.81805
2024-09-16 00:00:00,1419191747.7670298
2024-09-17 00:00:00,1381610967.7931597
2024-09-18 00:00:00,1418488814.06972
2024-09-19 00:00:00,1397972262.19466
2024-09-20 00:00:00,1465889491.3937998
2024-09-21 00:00:00,1523976494.9917502
2024-09-22 00:00:00,1529598947.98487
2024-09-23 00:00:00,1508191977.21196
2024-09-24 00:00:00,1569172554.5619998
2024-09-25 00:00:00,1544180415.1415
2024-09-26 00:00:00,1494508596.79799
2024-09-27 00:00:00,1521517856.80429
2024-09-28 00:00:00,1534656769.53874
2024-09-29 00:00:00,1521604203.0500298
2024-09-30 00:00:00,1511012115.38956
2024-10-01 00:00:00,1475825925.8917
2024-10-02 00:00:00,1389860116.9094799
2024-10-03 00:00:00,1339731400.96132
2024-10-04 00:00:00,1320193973.87797
2024-10-05 00:00:00,1359996211.6234403
2024-10-06 00:00:00,1350642546.15747
2024-10-07 00:00:00,1355933821.48438
2024-10-08 00:00:00,1365366542.68297
2024-10-09 00:00:00,1041446739.92538
2024-10-10 00:00:00,1310634954.22562
2024-10-11 00:00:00,1307178167.58542
2024-10-12 00:00:00,1345698248.67468
2024-10-13 00:00:00,1350607650.53419
2024-10-14 00:00:00,1342706514.37272
2024-10-15 00:00:00,1434659174.85574
2024-10-16 00:00:00,1397516559.38241
2024-10-17 00:00:00,1411095645.03847
2024-10-18 00:00:00,1402149108.4095001
2024-10-19 00:00:00,1418299385.33659
2024-10-20 00:00:00,1417395177.4995599
2024-10-21 00:00:00,1459668977.6949599
2024-10-22 00:00:00,1418902593.89758
2024-10-23 00:00:00,1395815644.86944
2024-10-24 00:00:00,1327133926.0535798
2024-10-25 00:00:00,1340796579.30335
2024-10-26 00:00:00,1297307857.85372
2024-10-27 00:00:00,1295210963.16962
2024-10-28 00:00:00,1304210255.25395
2024-10-29 00:00:00,1318960989.18119
2024-10-30 00:00:00,1357635287.5750198
2024-10-31 00:00:00,1331299599.4546597
2024-11-01 00:00:00,1256500040.3309598
2024-11-02 00:00:00,1252712553.6706903
2024-11-03 00:00:00,1241785858.2501898
2024-11-04 00:00:00,1226727447.16589
2024-11-05 00:00:00,1197294164.8039699
2024-11-06 00:00:00,1212563588.05352
2024-11-07 00:00:00,1358083563.97197
2024-11-08 00:00:00,1418370335.93291
2024-11-09 00:00:00,1449502052.6660597
2024-11-10 00:00:00,1512591212.0668697
2024-11-11 00:00:00,1544848270.89533
2024-11-12 00:00:00,1622039061.02285
2024-11-13 00:00:00,1577808067.4705198
2024-11-14 00:00:00,1529331922.01862
2024-11-15 00:00:00,1473529832.31118
2024-11-16 00:00:00,1469394217.9106998
2024-11-17 00:00:00,1480043256.0364099
2024-11-18 00:00:00,1446381884.64958
2024-11-19 00:00:00,1481649441.86532
2024-11-20 00:00:00,1444991913.42213
2024-11-21 00:00:00,1425896398.67617
2024-11-22 00:00:00,1551721716.3956199
2024-11-23 00:00:00,1520065179.77174
2024-11-24 00:00:00,1553446604.2942197
2024-11-25 00:00:00,1527919294.23773
2024-11-26 00:00:00,1572264329.86286
2024-11-27 00:00:00,1542136931.06338
2024-11-28 00:00:00,1692209983.78602
2024-11-29 00:00:00,1653403186.2331002
2024-11-30 00:00:00,1654575718.6101499
2024-12-01 00:00:00,1703433492.6247098
2024-12-02 00:00:00,1705113796.0130901
2024-12-03 00:00:00,1657704142.7473102
2024-12-04 00:00:00,1656257915.0041802
2024-12-05 00:00:00,1756964512.5202398
2024-12-06 00:00:00,1727893987.03576
2024-12-07 00:00:00,1831001692.13069
2024-12-08 00:00:00,1732621773.8608
2024-12-09 00:00:00,1709339465.3567302
2024-12-10 00:00:00,1583944701.62987
2024-12-11 00:00:00,1557112202.8392298
2024-12-12 00:00:00,1640804783.3642302
2024-12-13 00:00:00,1649644170.6573498
2024-12-14 00:00:00,1660416957.9259398
2024-12-15 00:00:00,1638522727.67044
2024-12-16 00:00:00,1675501170.5570898
2024-12-17 00:00:00,1700807722.0363598
2024-12-18 00:00:00,1639102274.67048
2024-12-19 00:00:00,1544405481.4743202
2024-12-20 00:00:00,1402374451.3536
2024-12-21 00:00:00,1402655818.5300698
2024-12-22 00:00:00,1336280075.30275
2024-12-23 00:00:00,1299025177.14799
2024-12-24 00:00:00,1346605939.4179404
2024-12-25 00:00:00,1160869797.9665
2024-12-26 00:00:00,1154319347.41141
2024-12-27 00:00:00,1093775868.9458199
2024-12-28 00:00:00,1080733843.0519
2024-12-29 00:00:00,1093652888.02584
2024-12-30 00:00:00,1072088814.3016201
2024-12-31 00:00:00,1069894129.8421
2025-01-01 00:00:00,1062000902.9725901
2025-01-02 00:00:00,1068555736.5375001
2025-01-03 00:00:00,1093418424.17186
2025-01-04 00:00:00,1146926631.53309
2025-01-05 00:00:00,1155787957.5880802
2025-01-06 00:00:00,1148083711.7878
2025-01-07 00:00:00,1154055859.70232
2025-01-08 00:00:00,1053578969.9340498
2025-01-09 00:00:00,1033957391.3323799
2025-01-10 00:00:00,1001158729.78226
2025-01-11 00:00:00,1013454500.30483
2025-01-12 00:00:00,1016540838.27073
2025-01-13 00:00:00,1001631020.89345
2025-01-14 00:00:00,950018047.8573899
2025-01-15 00:00:00,986222358.8318999
2025-01-16 00:00:00,1040513696.03912
2025-01-17 00:00:00,1001042765.25831
2025-01-18 00:00:00,1051350538.2566801
2025-01-19 00:00:00,992284021.29454
2025-01-20 00:00:00,965022528.9136299
2025-01-21 00:00:00,1047102757.02961
2025-01-22 00:00:00,1053966641.23482
2025-01-23 00:00:00,1077481272.57164
